id,room_type,price_per_night,minimum_nights,rating,number_of_reviews,availability,neighbourhood_group,neighbourhood,latitude,longitude
882606592997940458,Entire home/apt,210,30,0.0,0,221,Manhattan,Lower East Side,40.72281466113527,-73.9906632913884
883707333485169499,Entire home/apt,1208,1,0.0,0,323,Manhattan,Upper West Side,40.78114117205053,-73.97924555402957
881866129472923133,Private room,46,28,0.0,0,57,Bronx,Wakefield,40.89169265278737,-73.84808952387223
883747806155275692,Entire home/apt,240,7,0.0,0,76,Manhattan,East Village,40.732341048555206,-73.98952069362278
881870312319382422,Entire home/apt,225,2,5.0,5,124,Queens,Springfield Gardens,40.6594421,-73.7570021
882613861904586150,Entire home/apt,196,1,4.88,8,354,Queens,East Elmhurst,40.7646657,-73.882025
882638381661134594,Entire home/apt,174,1,5.0,5,345,Queens,Flushing,40.76531081779076,-73.82928164696585
883752936141362677,Private room,98,2,0.0,1,331,Brooklyn,Bushwick,40.6925681,-73.9146031
882642194690445154,Entire home/apt,579,2,0.0,0,270,Bronx,Fordham,40.86914215599154,-73.89308740736284
881879693631214968,Private room,115,30,0.0,1,347,Manhattan,East Harlem,40.79026964544689,-73.94270942956196
883767800069660956,Entire home/apt,160,3,5.0,4,359,Bronx,City Island,40.8467532743728,-73.78415094534138
881888338522186879,Private room,50,3,0.0,1,307,Queens,Long Island City,40.75717745294368,-73.93041851043054
881900201704763563,Private room,123,30,0.0,0,143,Manhattan,Hell's Kitchen,40.76129049068554,-73.99047330748934
882646109434852484,Private room,59,2,5.0,5,125,Brooklyn,Bushwick,40.68546229298031,-73.91405390873669
882657080350737599,Entire home/apt,210,30,0.0,0,221,Manhattan,East Village,40.72444715606238,-73.99071160950396
883799106556646619,Entire home/apt,404,31,0.0,0,348,Manhattan,SoHo,40.72421920000001,-74.0034696
882658634488494074,Entire home/apt,269,30,0.0,0,237,Manhattan,Theater District,40.76111304781938,-73.9837902505695
882669707179436133,Private room,50,5,0.0,0,297,Bronx,Claremont Village,40.84388270005648,-73.9061282534258
881913550755762111,Entire home/apt,80,20,0.0,0,301,Brooklyn,Bedford-Stuyvesant,40.6794449,-73.9459317
883865094666339873,Entire home/apt,270,2,5.0,3,317,Staten Island,St. George,40.64084008945984,-74.08648236110784
881983199118370656,Entire home/apt,354,30,0.0,0,356,Manhattan,Harlem,40.81758082717278,-73.94523969889008
882681551624443702,Entire home/apt,212,30,0.0,0,253,Manhattan,Lower East Side,40.72280016339413,-73.99222088117331
883896500051204160,Entire home/apt,76,15,0.0,0,223,Manhattan,Harlem,40.82961928396811,-73.94520425340656
882697572442548483,Private room,389,1,0.0,0,22,Manhattan,SoHo,40.71986956442759,-74.00102015467412
881990000342419464,Entire home/apt,111,2,5.0,5,141,Staten Island,Westerleigh,40.6213302,-74.1410393
882010368535653887,Entire home/apt,199,3,5.0,3,39,Bronx,Tremont,40.841410642718,-73.88859082451665
883939995048326888,Entire home/apt,300,1,0.0,2,64,Brooklyn,Williamsburg,40.7098292,-73.9533173
882024572784290305,Entire home/apt,225,3,5.0,5,0,Brooklyn,Crown Heights,40.6717391344979,-73.95804268635247
882698808768757906,Entire home/apt,452,1,0.0,0,46,Manhattan,Hell's Kitchen,40.76447,-73.98741
883952892054976237,Entire home/apt,1012,30,0.0,0,364,Manhattan,Greenwich Village,40.73045791276231,-73.9992235598037
882749048598445635,Private room,77,14,0.0,1,133,Manhattan,Midtown,40.75685261078032,-73.96902233350058
882031650718396337,Entire home/apt,240,7,0.0,0,64,Manhattan,Financial District,40.7092991,-74.0078252
883955753472122104,Private room,121,3,5.0,3,69,Brooklyn,Bedford-Stuyvesant,40.69046219804534,-73.94277198301035
882757009539519244,Entire home/apt,700,1,0.0,0,363,Brooklyn,Crown Heights,40.67351094436041,-73.91647545839534
883985929111582702,Entire home/apt,350,3,0.0,0,292,Manhattan,Upper East Side,40.78216596507488,-73.9473065708985
882779486860153248,Private room,81,1,0.0,1,365,Brooklyn,Crown Heights,40.67345612318998,-73.91813017913643
883990473487738878,Private room,80,1,0.0,2,333,Queens,Ditmars Steinway,40.7756121811983,-73.89630646588292
882786552465189061,Private room,123,1,0.0,2,365,Brooklyn,Crown Heights,40.67404404802367,-73.9167882244762
882794617774234905,Entire home/apt,330,1,0.0,2,295,Manhattan,Financial District,40.70547006734317,-74.00938379034866
882040170984366332,Entire home/apt,263,4,0.0,0,352,Manhattan,Kips Bay,40.742877516557805,-73.98131443256447
883992412481539615,Private room,80,25,0.0,0,155,Manhattan,Gramercy,40.73324590829483,-73.98262712306435
882071689229714801,Entire home/apt,250,14,0.0,0,358,Manhattan,Hell's Kitchen,40.76164,-73.98922
882800080322962362,Entire home/apt,133,5,0.0,0,303,Manhattan,Washington Heights,40.83715726074661,-73.94175802871649
883995087038821383,Entire home/apt,215,5,0.0,0,136,Brooklyn,Windsor Terrace,40.6524119,-73.9729196
882802659322534873,Private room,136,3,0.0,1,63,Brooklyn,Williamsburg,40.71595097443146,-73.94142178526309
882853898545851217,Entire home/apt,269,30,0.0,0,321,Manhattan,Hell's Kitchen,40.75384644907932,-73.99519268107834
882119743442916140,Entire home/apt,655,1,0.0,0,0,Manhattan,Theater District,40.75862104301429,-73.98288931018514
884004990766695698,Entire home/apt,248,4,0.0,2,113,Brooklyn,Park Slope,40.678233304089055,-73.98236096540525
884023233856846296,Private room,122,2,3.33,3,59,Manhattan,Midtown,40.75611620685858,-73.98201346182758
884905284126381011,Entire home/apt,163,2,0.0,1,347,Brooklyn,Bedford-Stuyvesant,40.68015988443547,-73.92120119532916
882854676538619391,Private room,115,1,5.0,9,58,Brooklyn,Sunset Park,40.64524163325372,-74.0177914163599
884043700911225584,Private room,95,2,0.0,2,32,Manhattan,Midtown,40.75407,-73.98076
882867280068501771,Entire home/apt,248,30,0.0,0,290,Manhattan,Hell's Kitchen,40.7538687314022,-73.99594409299165
884070834176400970,Private room,50,2,4.33,3,89,Staten Island,New Brighton,40.6386471,-74.08836749999999
882871009914100676,Entire home/apt,550,1,0.0,0,191,Manhattan,Upper East Side,40.78184454035697,-73.94819688783569
883013921802455774,Entire home/apt,460,31,0.0,0,215,Manhattan,West Village,40.73461700000001,-74.00635439999999
884977596472621491,Entire home/apt,180,1,0.0,2,334,Queens,Briarwood,40.7127320698178,-73.81351012590356
884981829081090408,Entire home/apt,111,3,0.0,0,58,Queens,Maspeth,40.71410874067336,-73.90729927717665
884078315643248741,Entire home/apt,172,1,4.33,6,315,Brooklyn,Crown Heights,40.67523017310453,-73.91116258402045
884114210754372592,Private room,140,2,0.0,0,305,Queens,Arverne,40.596597286627286,-73.80298613252377
884995224439393444,Entire home/apt,170,2,0.0,0,152,Brooklyn,Crown Heights,40.67308148548738,-73.94246973791189
884999256027259862,Entire home/apt,242,30,0.0,0,77,Manhattan,West Village,40.7328985209117,-74.00727797531675
883065285259132179,Entire home/apt,322,31,0.0,0,275,Manhattan,SoHo,40.72421920000001,-74.0034696
883105214764809370,Private room,100,3,0.0,1,33,Brooklyn,Bedford-Stuyvesant,40.67755585007856,-73.91623658052573
884120307268407198,Private room,65,30,0.0,0,66,Brooklyn,Prospect-Lefferts Gardens,40.65680158926205,-73.95460009824457
883164965771621514,Entire home/apt,240,30,0.0,0,33,Manhattan,Midtown,40.75724212607629,-73.98135536362153
884120983442669856,Entire home/apt,890,3,0.0,0,278,Manhattan,Financial District,40.70815069748079,-74.00513973087072
883178181130435692,Entire home/apt,834,1,0.0,0,103,Manhattan,Hell's Kitchen,40.76424541039662,-73.99692629416425
883180276775412016,Entire home/apt,834,1,0.0,0,103,Manhattan,Hell's Kitchen,40.763927366349606,-73.99515744193567
885026780409325673,Entire home/apt,156,3,0.0,1,55,Brooklyn,Bensonhurst,40.6088065,-74.0039375
885029729158109762,Entire home/apt,605,3,0.0,1,237,Manhattan,Upper East Side,40.77187210163214,-73.96510334649902
884141226476714723,Entire home/apt,95,30,0.0,0,308,Manhattan,East Village,40.73239239628847,-73.98706314437572
883182374074172374,Entire home/apt,834,1,0.0,0,103,Manhattan,Hell's Kitchen,40.76360700968893,-73.99709594829713
884169883164966630,Private room,130,1,0.0,0,75,Manhattan,Lower East Side,40.71790105029656,-73.98949841702353
883195600193021639,Private room,90,3,0.0,1,163,Brooklyn,Crown Heights,40.67343959999999,-73.93083159999999
885088822530137535,Entire home/apt,97,4,0.0,1,50,Brooklyn,Bedford-Stuyvesant,40.68284275030731,-73.92364115139213
884172937504753193,Entire home/apt,240,4,0.0,0,42,Brooklyn,Williamsburg,40.7112253,-73.9605381
885214491668212823,Entire home/apt,100,30,0.0,0,276,Manhattan,Chelsea,40.74885990377581,-73.99655050104282
883213771799703416,Private room,88,1,0.0,1,358,Brooklyn,Crown Heights,40.67662044320357,-73.92479312172925
883228628192098878,Entire home/apt,390,30,0.0,0,33,Manhattan,Midtown,40.75588385819338,-73.9813520815509
884175347242119744,Private room,61,1,0.0,1,363,Bronx,Pelham Bay,40.84376521413872,-73.83246340147811
883247800923547345,Entire home/apt,352,30,0.0,0,95,Manhattan,Theater District,40.75699085854149,-73.98329099344465
884177423951885075,Entire home/apt,116,1,0.0,2,95,Brooklyn,Clinton Hill,40.6936,-73.96929
884194639354185769,Entire home/apt,693,3,0.0,1,331,Manhattan,Upper West Side,40.78307840004896,-73.97800638949043
883256609907065715,Entire home/apt,240,30,0.0,0,33,Manhattan,Midtown,40.75540165117101,-73.98134565618463
885365833735637777,Entire home/apt,300,3,0.0,1,359,Queens,Jamaica,40.68052039034201,-73.76345761959881
884196546274814375,Entire home/apt,125,2,0.0,1,331,Bronx,Unionport,40.82762005398753,-73.8488610168195
885367406206673273,Entire home/apt,880,1,0.0,0,182,Manhattan,Upper East Side,40.76078095415328,-73.96357163246239
883269987968352585,Entire home/apt,240,30,0.0,0,37,Manhattan,Midtown,40.75551,-73.98273
884203228152485123,Private room,158,1,0.0,1,36,Queens,Astoria,40.76849,-73.92948
883280862128730137,Entire home/apt,367,30,0.0,0,348,Manhattan,Chelsea,40.74596955501528,-73.99355631088099
885488924900960132,Entire home/apt,279,1,0.0,0,365,Bronx,Concourse,40.83048,-73.9256
884231783491033979,Private room,65,30,0.0,0,268,Brooklyn,Bedford-Stuyvesant,40.684413,-73.942233
885495304633751204,Entire home/apt,100,30,0.0,0,37,Brooklyn,Greenpoint,40.7272818,-73.9500001
883284982119955539,Entire home/apt,240,30,0.0,0,33,Manhattan,Theater District,40.757389190301645,-73.98311529786228
884315408611576096,Entire home/apt,266,1,4.67,3,24,Brooklyn,Bushwick,40.69668375662764,-73.92497287771285
883285676623233005,Entire home/apt,175,2,0.0,1,36,Brooklyn,Bushwick,40.69558085258267,-73.92223851651352
885532193980405410,Private room,111,3,0.0,1,340,Brooklyn,Fort Hamilton,40.611952817167854,-74.03733869124372
884315775213323321,Entire home/apt,168,1,0.0,2,360,Brooklyn,Bedford-Stuyvesant,40.68761604634437,-73.94432388420474
885576345734487599,Private room,140,1,0.0,2,363,Brooklyn,Bensonhurst,40.60971756956697,-73.98114799906446
883301925669465546,Entire home/apt,240,30,0.0,0,33,Manhattan,Midtown,40.75727,-73.98156
883314441140091588,Entire home/apt,240,30,0.0,0,33,Manhattan,Midtown,40.7556127046394,-73.98297572034913
884355081652816473,Entire home/apt,714,1,0.0,0,55,Queens,Long Island City,40.74622,-73.95669
885595737015019507,Private room,113,3,0.0,0,358,Manhattan,East Village,40.7233835,-73.9811683
884361585727860927,Entire home/apt,2264,1,0.0,0,322,Manhattan,Upper West Side,40.78122766505236,-73.98015755369474
885620360659925308,Private room,85,1,0.0,1,357,Queens,Flushing,40.76226916728742,-73.82339160123527
883326843315878061,Entire home/apt,218,2,0.0,2,35,Queens,Long Island City,40.75992335709915,-73.9289386739799
884362119235644435,Entire home/apt,2264,1,0.0,0,322,Manhattan,Upper West Side,40.78278073738632,-73.97927630602113
883329066226448215,Entire home/apt,240,30,0.0,0,295,Manhattan,Theater District,40.756047196205984,-73.98339022097652
884368240599032274,Entire home/apt,1812,1,0.0,0,323,Manhattan,Upper West Side,40.78125929031111,-73.98102068945151
883337211833936622,Entire home/apt,240,30,0.0,0,33,Manhattan,Midtown,40.75713035006005,-73.98105825503265
885626497495116246,Private room,137,1,4.38,8,312,Manhattan,East Harlem,40.78844144654456,-73.95077650381633
884369365191462045,Entire home/apt,1812,1,0.0,0,323,Manhattan,Upper West Side,40.78101,-73.97977
884379412029633772,Private room,100,1,5.0,6,26,Manhattan,SoHo,40.72659768817775,-73.99963102896407
885691427528707438,Entire home/apt,225,30,0.0,0,354,Queens,Sunnyside,40.7437759,-73.92036209999999
883339992252102758,Entire home/apt,197,2,0.0,2,19,Brooklyn,Bedford-Stuyvesant,40.68358763989331,-73.94394752836452
884397218209157549,Entire home/apt,1029,3,0.0,0,320,Manhattan,East Village,40.728916690435376,-73.97684394994904
883358284050364264,Entire home/apt,86,30,0.0,0,80,Queens,Jamaica,40.6850976293138,-73.77505060620045
885730568928410536,Entire home/apt,160,30,0.0,0,364,Manhattan,East Harlem,40.78733669873317,-73.9418755585868
884561936170681377,Entire home/apt,130,1,0.0,1,354,Queens,Jamaica,40.68043846095839,-73.79323376489472
885744725793369799,Shared room,35,1,5.0,9,356,Brooklyn,Cypress Hills,40.687538604936016,-73.87562761694524
884580284654277257,Entire home/apt,150,1,0.0,0,7,Brooklyn,Bedford-Stuyvesant,40.67719898288388,-73.92389262606834
885765860523983759,Entire home/apt,80,1,0.0,1,1,Queens,Sunnyside,40.73698583039844,-73.92383846730712
883376890472012193,Entire home/apt,89,30,0.0,0,325,Manhattan,East Village,40.73236396518396,-73.98523687917398
884645853457591358,Private room,143,1,0.0,1,359,Queens,Flushing,40.7666853,-73.8024459
887117614685325859,Entire home/apt,450,1,0.0,0,11,Brooklyn,DUMBO,40.70192084605996,-73.98519694716784
885860341563665295,Entire home/apt,320,2,0.0,2,154,Queens,Astoria,40.75586950717838,-73.91617925525115
885863256256216530,Private room,36,90,0.0,0,294,Brooklyn,Crown Heights,40.67576148194981,-73.95049114162637
885868802981405922,Private room,44,30,0.0,0,119,Brooklyn,Bedford-Stuyvesant,40.68024979629032,-73.94834965225387
884652609012549674,Entire home/apt,240,30,0.0,0,37,Manhattan,Upper West Side,40.77138331895743,-73.98279278520643
885898195850544857,Private room,29,30,0.0,0,186,Brooklyn,Bensonhurst,40.6110760011239,-73.97951825279341
886061767138016884,Entire home/apt,99,10,0.0,0,269,Brooklyn,Gowanus,40.66766,-73.99135
887127192366774353,Entire home/apt,325,1,0.0,1,275,Manhattan,Upper East Side,40.7831333192545,-73.95254773593568
884661357873554269,Entire home/apt,175,2,5.0,3,329,Brooklyn,East Flatbush,40.64324500993117,-73.94400322569588
887139960801491638,Entire home/apt,300,30,0.0,0,341,Manhattan,Harlem,40.808215538324426,-73.95119413733482
886110788594531307,Private room,84,30,0.0,0,35,Brooklyn,Bedford-Stuyvesant,40.69285,-73.94449
884704733170234238,Private room,83,30,0.0,0,31,Brooklyn,Greenpoint,40.72670601659153,-73.95539128724295
887140917092268675,Private room,120,1,0.0,2,354,Brooklyn,Bedford-Stuyvesant,40.68635877061923,-73.9179514656527
884714625641810730,Entire home/apt,7960,1,0.0,0,364,Manhattan,Lower East Side,40.719543317123744,-73.98816613009897
887154685365791917,Entire home/apt,272,30,0.0,0,341,Queens,Sunnyside,40.7437759,-73.92036209999999
886122778021873283,Entire home/apt,250,1,5.0,3,295,Brooklyn,South Slope,40.6606056,-73.9843229
884717759824402312,Entire home/apt,232,1,0.0,1,364,Brooklyn,Bedford-Stuyvesant,40.67937606387876,-73.91869289510103
886124063208895750,Private room,90,2,0.0,0,264,Brooklyn,Coney Island,40.5773930320573,-73.9843188429044
887160291832994336,Entire home/apt,400,3,0.0,0,20,Manhattan,Upper West Side,40.78668261174296,-73.97576757231073
884727664760171182,Private room,61,1,0.0,0,363,Bronx,Schuylerville,40.84271941705293,-73.83441900773042
884731686281620119,Private room,66,2,0.0,0,364,Bronx,Pelham Bay,40.844490223017445,-73.83275390350538
886132465591212134,Private room,69,1,0.0,0,45,Queens,Woodside,40.75491511391557,-73.9072386738832
884736390916252638,Private room,160,6,0.0,1,353,Manhattan,Kips Bay,40.73843807559005,-73.9789195931763
886138872187824167,Private room,149,2,0.0,0,88,Brooklyn,Crown Heights,40.67507674796176,-73.9430694776944
887196653067501635,Private room,80,7,0.0,0,318,Manhattan,East Harlem,40.7864458,-73.9421254
884736787709913761,Private room,70,1,0.0,2,361,Brooklyn,Bushwick,40.6994661,-73.93073319999999
887203383692809346,Entire home/apt,128,14,0.0,0,124,Brooklyn,Williamsburg,40.71909389759498,-73.94690995857754
884736801612526124,Entire home/apt,404,30,0.0,0,34,Manhattan,Financial District,40.70747347672683,-74.0003142553112
884777314616442592,Private room,65,1,5.0,3,324,Queens,Ditmars Steinway,40.776073584698416,-73.8974721518623
887224696338942403,Entire home/apt,300,3,0.0,0,275,Manhattan,Hell's Kitchen,40.76152,-73.99074
886142021130913173,Entire home/apt,220,30,0.0,0,250,Manhattan,Midtown,40.765974963710455,-73.98169064683994
884780736375876849,Entire home/apt,354,2,5.0,3,37,Manhattan,Lower East Side,40.72112333114918,-73.99011053713433
886186270580841213,Private room,108,1,4.33,3,70,Manhattan,Hell's Kitchen,40.75866686241216,-73.99035426492124
887228638417346783,Entire home/apt,159,7,0.0,0,125,Brooklyn,Clinton Hill,40.69037311956461,-73.96556587427109
884797357819808676,Entire home/apt,251,3,0.0,0,23,Brooklyn,Crown Heights,40.67271512279342,-73.93903836607933
887257857262565594,Entire home/apt,200,3,0.0,2,157,Brooklyn,Red Hook,40.6747444,-74.0122131
886208684549123244,Entire home/apt,247,3,0.0,0,362,Brooklyn,Crown Heights,40.6766938686584,-73.92055678489325
884807324439069329,Entire home/apt,122,30,0.0,0,338,Queens,Flushing,40.74462084264347,-73.8243519318995
886219533084350581,Private room,52,4,0.0,2,236,Brooklyn,Crown Heights,40.67639609320032,-73.95159713923931
884818300632030007,Private room,93,2,5.0,3,50,Brooklyn,Bushwick,40.69409597181382,-73.92369973397918
886256004207913568,Entire home/apt,595,5,0.0,1,97,Manhattan,Harlem,40.80268737062298,-73.95615419016409
887348423862225484,Private room,109,2,0.0,2,186,Brooklyn,Bushwick,40.6925681,-73.9146031
884837786037816956,Entire home/apt,450,1,0.0,0,361,Bronx,Fordham,40.85270201243051,-73.89818227470685
884851071791030135,Entire home/apt,230,30,5.0,7,176,Queens,Astoria,40.7610917793651,-73.91223542577411
887484606840259665,Private room,96,3,0.0,0,26,Brooklyn,Bedford-Stuyvesant,40.692472754834974,-73.96008249180574
887512887970220817,Entire home/apt,177,1,0.0,1,167,Manhattan,Chinatown,40.71622959327006,-73.9916914474103
887522171693759157,Private room,110,1,0.0,1,194,Manhattan,Midtown,40.747537897289554,-73.98695764065717
886265109629501124,Entire home/apt,171,1,0.0,2,354,Brooklyn,Bushwick,40.69807044881599,-73.92941819624716
886272010471168129,Private room,55,30,0.0,0,297,Manhattan,Lower East Side,40.717634292959815,-73.99168985696456
884852367757897872,Entire home/apt,118,1,4.75,4,261,Staten Island,Shore Acres,40.61441538611241,-74.0644238482297
886273429102531118,Private room,55,30,0.0,0,309,Manhattan,Lower East Side,40.71880733340476,-73.99304405472661
886309359744453734,Entire home/apt,275,1,0.0,0,365,Queens,Kew Gardens Hills,40.72866628856732,-73.82511859049298
887538229003915742,Entire home/apt,250,2,5.0,4,108,Brooklyn,Brooklyn Heights,40.691926,-73.992602
887548436224444830,Private room,70,1,0.0,1,6,Queens,Ditmars Steinway,40.77120905568562,-73.91757743499558
884857952376173026,Private room,130,1,0.0,0,364,Manhattan,Harlem,40.8265244,-73.9498236
887564058123420428,Entire home/apt,251,30,0.0,1,223,Manhattan,East Harlem,40.8012769,-73.93736700000001
886310753075905123,Private room,86,4,0.0,1,332,Queens,Long Island City,40.75441316983686,-73.9353287593749
884882145779772766,Entire home/apt,275,3,0.0,0,225,Brooklyn,Bay Ridge,40.63678745225239,-74.02748320251703
884886306111262578,Entire home/apt,200,1,0.0,0,320,Manhattan,Harlem,40.80573761034521,-73.95395958238464
886319285050503954,Private room,104,1,0.0,0,242,Manhattan,Harlem,40.8279566,-73.94285529999999
887571612305803815,Private room,360,30,0.0,0,340,Manhattan,Nolita,40.72185881963593,-73.99676315147126
884896518772926137,Entire home/apt,200,1,4.25,4,307,Manhattan,Harlem,40.80535752945047,-73.95563858422192
887604599187144034,Entire home/apt,95,10,0.0,0,216,Bronx,North Riverdale,40.906568,-73.89680469999999
